variant,segment_id,time_s,time_ns,grid_dt_s,selection_method,left_source_row,left_source_time_s,right_source_row,right_source_time_s,vce_v,ic_a_um,power_w_um,cumulative_port_energy_j_um,d_log_abs_ic_dt_s_inv,temperature_delivery,tmax_k,r1_tpre_k,r1_delta_t_k,d_r1_delta_t_dt_k_s
R2,ion_pulse_0p02ps,9.06e-11,0.0906,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.704462103336235e-05,0.042611552583405876,1.322588092045759e-13,204568119767.41208,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.061999999999999e-11,0.09061999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7114356365795996e-05,0.04278589091448999,1.3311278363955487e-13,203734563204.8382,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.064e-11,0.09064,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7184091698229685e-05,0.04296022924557421,1.339702448411555e-13,202907772121.24133,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.066e-11,0.09066,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7253827030663373e-05,0.043134567576658435,1.3483119280937783e-13,202087664481.9758,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.068e-11,0.09068000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7323562363097062e-05,0.043308905907742654,1.3569562754422184e-13,201274159573.42798,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.07e-11,0.09069999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7393297695530703e-05,0.04348324423882676,1.3656354904568753e-13,200467177976.5932,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.072e-11,0.09072,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7463033027964392e-05,0.04365758256991098,1.374349573137749e-13,199666641541.00754,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.074e-11,0.09074,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.753276836039808e-05,0.0438319209009952,1.3830985234848396e-13,198872473359.3461,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.076e-11,0.09076000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7602503692831766e-05,0.04400625923207942,1.391882341498147e-13,198084597743.21997,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.078e-11,0.09078,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.767223902526541e-05,0.044180597563163525,1.4007010271776712e-13,197302940199.15106,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.08e-11,0.0908,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.77419743576991e-05,0.04435493589424775,1.4095545805234122e-13,196527427404.6802,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.082e-11,0.09082,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7811709690132788e-05,0.04452927422533197,1.41844300153537e-13,195757987185.4076,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.083999999999999e-11,0.09083999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.7881445022566433e-05,0.044703612556416084,1.4273662902135448e-13,194994548493.32132,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.086e-11,0.09086,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.795118035500012e-05,0.0448779508875003,1.4363244465579363e-13,194237041384.28198,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.088e-11,0.09088,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8020915687433807e-05,0.045052289218584514,1.4453174705685447e-13,193485396996.5733,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.09e-11,0.09090000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8090651019867495e-05,0.04522662754966874,1.45434536224537e-13,192739547530.51825,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.092e-11,0.09092,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.816038635230114e-05,0.04540096588075285,1.4634081215884124e-13,191999426227.91788,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.094e-11,0.09094,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.823012168473483e-05,0.04557530421183707,1.4725057485976715e-13,191264967352.0228,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.096e-11,0.09096,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8299857017168517e-05,0.04574964254292129,1.4816382432731474e-13,190536106167.9489,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.098e-11,0.09098,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8369592349602203e-05,0.04592398087400551,1.49080560561484e-13,189812778923.98117,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.1e-11,0.091,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8439327682035847e-05,0.04609831920508962,1.5000078356227497e-13,189094922832.92197,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.102e-11,0.09102,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8509063014469536e-05,0.04627265753617384,1.509244933296876e-13,188382476053.6168,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.104e-11,0.09104000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8578798346903225e-05,0.04644699586725806,1.5185168986372193e-13,187675377673.54626,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.106e-11,0.09105999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.864853367933687e-05,0.046621334198342176,1.5278237316437794e-13,186973567691.37308,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.108e-11,0.09108,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8718269011770558e-05,0.046795672529426395,1.5371654323165563e-13,186276986999.84485,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.11e-11,0.0911,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8788004344204243e-05,0.04697001086051061,1.54654200065555e-13,185585577369.22943,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.112e-11,0.09112,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8857739676637932e-05,0.04714434919159483,1.5559534366607606e-13,184899281431.1945,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.114e-11,0.09114,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8927475009071577e-05,0.04731868752267894,1.565399740332188e-13,184218042663.04242,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.116e-11,0.09116,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.8997210341505265e-05,0.047493025853763166,1.5748809116698321e-13,183541805371.81186,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.118e-11,0.09118,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.9066945673938954e-05,0.047667364184847384,1.5843969506736932e-13,182870514679.31192,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.12e-11,0.0912,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.913668100637264e-05,0.047841702515931596,1.593947857343771e-13,182204116507.46725,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.122e-11,0.09122,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.9206416338806284e-05,0.04801604084701571,1.6035336316800657e-13,181542557563.57428,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.124e-11,0.09124,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.9276151671239973e-05,0.04819037917809993,1.6131542736825772e-13,180885785326.09033,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.126e-11,0.09126000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.934588700367366e-05,0.048364717509184155,1.6228097833513056e-13,180233748030.60043,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.128e-11,0.09128,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.9415622336107306e-05,0.04853905584026826,1.6325001606862508e-13,179586394656.76108,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.13e-11,0.09129999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.9485357668540995e-05,0.04871339417135249,1.6422254056874128e-13,178943674914.44464,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.132e-11,0.09132,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.955509300097468e-05,0.0488877325024367,1.6519855183547916e-13,178305539230.68317,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.134e-11,0.09134,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.962482833340837e-05,0.049062070833520925,1.6617804986883873e-13,177671938737.4559,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.136e-11,0.09136,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.9694563665842014e-05,0.04923640916460503,1.6716103466881997e-13,177042825258.8996,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.138e-11,0.09138,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.9764298998275702e-05,0.04941074749568926,1.681475062354229e-13,176418151298.87384,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.14e-11,0.09140000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.983403433070939e-05,0.04958508582677348,1.6913746456864755e-13,175797870029.1929,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.142e-11,0.09142,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.9903769663143076e-05,0.04975942415785769,1.7013090966849387e-13,175181935278.21246,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.144e-11,0.09144,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,1.997350499557672e-05,0.0499337624889418,1.7112784153496187e-13,174570301519.01697,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.146e-11,0.09146,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.004324032801041e-05,0.05010810082002602,1.7212826016805156e-13,173962923858.27295,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.148e-11,0.09148,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0112975660444098e-05,0.05028243915111025,1.7313216556776293e-13,173359758025.1267,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.15e-11,0.0915,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0182710992877743e-05,0.050456777482194355,1.7413955773409599e-13,172760760360.9016,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.152e-11,0.09152,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.025244632531143e-05,0.05063111581327858,1.7515043666705072e-13,172165887808.1289,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.154e-11,0.09154,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0322181657745117e-05,0.05080545414436279,1.7616480236662714e-13,171575097900.11182,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.156e-11,0.09156,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0391916990178806e-05,0.05097979247544701,1.7718265483282524e-13,170988348751.37747,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.158e-11,0.09158,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.046165232261245e-05,0.051154130806531126,1.7820399406564503e-13,170405599047.4185,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.16e-11,0.0916,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.053138765504614e-05,0.051328469137615344,1.792288200650865e-13,169826808035.0118,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.162e-11,0.09162000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0601122987479828e-05,0.05150280746869957,1.8025713283114965e-13,169251935512.58212,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.163999999999999e-11,0.09164,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0670858319913472e-05,0.05167714579978368,1.8128893236383448e-13,168680941821.27536,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.166e-11,0.09165999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0740593652347158e-05,0.051851484130867896,1.82324218663141e-13,168113787835.5887,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.168e-11,0.09168,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0810328984780846e-05,0.052025822461952115,1.833629917290692e-13,167550434954.3555,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.17e-11,0.0917,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.0880064317214535e-05,0.05220016079303634,1.8440525156161908e-13,166990845092.17422,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.172e-11,0.09172,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.094979964964818e-05,0.05237449912412045,1.8545099816079065e-13,166434980670.7488,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.174e-11,0.09174,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.101953498208187e-05,0.052548837455204674,1.865002315265839e-13,165882804610.58426,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.176e-11,0.09176000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1089270314515554e-05,0.052723175786288885,1.8755295165899882e-13,165334280322.3712,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.178e-11,0.09178,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1159005646949242e-05,0.052897514117373104,1.8860915855803544e-13,164789371699.3032,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.18e-11,0.09179999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1228740979382887e-05,0.05307185244845722,1.8966885222369373e-13,164248043109.26077,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.182e-11,0.09182,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1298476311816576e-05,0.05324619077954144,1.907320326559737e-13,163710259386.41815,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.184e-11,0.09184,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.136821164425026e-05,0.053420529110625656,1.9179869985487537e-13,163175985824.04892,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.185999999999999e-11,0.09186,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.143794697668391e-05,0.05359486744170977,1.9286885382039872e-13,162645188167.4207,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.188e-11,0.09188,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1507682309117594e-05,0.05376920577279399,1.9394249455254375e-13,162117832605.66824,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.19e-11,0.0919,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1577417641551283e-05,0.05394354410387821,1.9501962205131046e-13,161593885765.0434,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.192e-11,0.09192,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1647152973984972e-05,0.054117882434962426,1.9610023631669888e-13,161073314702.076,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.194e-11,0.09194,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1716888306418617e-05,0.05429222076604654,1.9718433734870898e-13,160556086896.37958,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.196e-11,0.09196,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1786623638852305e-05,0.054466559097130766,1.9827192514734076e-13,160042170243.81262,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.198e-11,0.09198,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.185635897128599e-05,0.05464089742821498,1.9936299971259423e-13,159531533050.0835,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.2e-11,0.09200000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.192609430371968e-05,0.0548152357592992,2.0045756104446938e-13,159024144024.00034,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.202e-11,0.09201999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.1995829636153324e-05,0.05498957409038331,2.015556091429662e-13,158519972271.34262,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.204e-11,0.09204,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2065564968587013e-05,0.05516391242146753,2.0265714400808473e-13,158018987288.5107,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.206e-11,0.09206,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2135300301020698e-05,0.05533825075255174,2.0376216563982493e-13,157521158955.9533,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.208e-11,0.09208,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2205035633454346e-05,0.05551258908363586,2.048706740381868e-13,157026457532.8828,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.21e-11,0.0921,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.227477096588803e-05,0.055686927414720075,2.0598266920317037e-13,156534853650.83597,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.212e-11,0.09212000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.234450629832172e-05,0.0558612657458043,2.0709815113477562e-13,156046318307.7232,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.214e-11,0.09214,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.241424163075541e-05,0.05603560407688852,2.0821711983300255e-13,155560822862.67703,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.216e-11,0.09215999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2483976963189053e-05,0.056209942407972634,2.0933957529785116e-13,155078339030.2346,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.218e-11,0.09218,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2553712295622742e-05,0.05638428073905685,2.1046551752932146e-13,154598838874.52008,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.22e-11,0.0922,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2623447628056427e-05,0.05655861907014107,2.1159494652741343e-13,154122294804.04883,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.221999999999999e-11,0.09222,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2693182960490072e-05,0.05673295740122518,2.127278622921271e-13,153648679566.88678,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.224e-11,0.09224,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.276291829292376e-05,0.056907295732309404,2.1386426482346244e-13,153177966244.7885,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.226e-11,0.09226,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.283265362535745e-05,0.05708163406339362,2.1500415412141947e-13,152710128248.2235,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.228e-11,0.09228,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2902388957791135e-05,0.057255972394477835,2.1614753018599818e-13,152245139311.75742,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.23e-11,0.0923,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.2972124290224783e-05,0.057430310725561956,2.1729439301719857e-13,151782973488.9009,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.232e-11,0.09232,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3041859622658468e-05,0.05760464905664617,2.1844474261502064e-13,151323605147.18002,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.234e-11,0.09234,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3111594955092157e-05,0.05777898738773039,2.195985789794644e-13,150867008963.429,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.236e-11,0.09236000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3181330287525845e-05,0.05795332571881461,2.2075590211052984e-13,150413159919.3048,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.238e-11,0.09237999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.325106561995949e-05,0.05812766404989873,2.2191671200821697e-13,149962033296.6245,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.24e-11,0.0924,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3320800952393175e-05,0.05830200238098294,2.2308100867252577e-13,149513604672.83514,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.242e-11,0.09242,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3390536284826864e-05,0.05847634071206716,2.2424879210345626e-13,149067849916.52878,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.243999999999999e-11,0.09244,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.346027161726051e-05,0.05865067904315127,2.2542006230100843e-13,148624745183.40106,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.246e-11,0.09246,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3530006949694197e-05,0.0588250173742355,2.2659481926518231e-13,148184266911.7661,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.248e-11,0.09248,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3599742282127886e-05,0.058999355705319716,2.277730629959779e-13,147746391818.3375,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.25e-11,0.0925,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.366947761456157e-05,0.05917369403640393,2.289547934933951e-13,147311096894.2759,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.252e-11,0.09251999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.373921294699522e-05,0.05934803236748805,2.3014001075743405e-13,146878359401.23685,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.254e-11,0.09254,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3808948279428905e-05,0.05952237069857226,2.3132871478809466e-13,146448156867.0628,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.256e-11,0.09256,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3878683611862593e-05,0.059696709029656486,2.3252090558537696e-13,146020467082.2307,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.258e-11,0.09258000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.3948418944296282e-05,0.059871047360740705,2.3371658314928094e-13,145595268095.85498,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.26e-11,0.0926,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.4018154276729927e-05,0.06004538569182482,2.349157474798066e-13,145172538212.0905,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.262e-11,0.09262,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.4087889609163612e-05,0.06021972402290903,2.3611839857695394e-13,144752255986.31348,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.264e-11,0.09264,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.41576249415973e-05,0.06039406235399325,2.3732453644072297e-13,144334400221.25766,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.265999999999999e-11,0.09265999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.4227360274030946e-05,0.060568400685077364,2.3853416107111367e-13,143918949964.12802,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.268e-11,0.09268,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.4297095606464634e-05,0.06074273901616158,2.3974727246812607e-13,143505884502.47058,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.27e-11,0.0927,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.4366830938898323e-05,0.06091707734724581,2.4096387063176014e-13,143095183360.84183,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.272e-11,0.09272000000000001,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.4436566271332008e-05,0.06109141567833002,2.421839555620159e-13,142686826297.69992,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.274e-11,0.09273999999999999,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.4506301603765656e-05,0.06126575400941414,2.4340752725889334e-13,142280793301.80777,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.276e-11,0.09276,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.457603693619934e-05,0.06144009234049835,2.4463458572239246e-13,141877064589.1687,TDR_frozen_field,,,,
R2,ion_pulse_0p02ps,9.278e-11,0.09278,2e-14,linear_interpolation,19,8.57492675781e-11,20,9.57492675781e-11,2500.0,2.464577226863303e-05,0.06161443067158258,2.4586513095251327e-13,141475620599.60706,TDR_frozen_field,,,,
