series_id,variant_axis,variant_value,series_label,bias_v,let_mev_cm2_mg,time_s,ic_a_um,tmax_k,power_w_um,sample_kind,source_path,source_row,classification_scope
baseline,reference,thermal_steady_Wt0.1_Y3.5_baseline_mesh,Reference A01 | Wt=0.1 µm | thermal steady,2500.0,15.0,1e-13,1.31235387962e-07,324.633215689,0.00032808846990500004,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,2,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.31875e-12,1.30358661742e-07,300.000021527,0.00032589665435500003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,6,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,2.078125e-12,1.30358666673e-07,300.000028756,0.0003258966666825,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,7,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,3.2171875e-12,1.30358661423e-07,300.000037448,0.0003258966535575,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,8,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,4.92578125e-12,1.30358660623e-07,300.000047952,0.0003258966515575,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,9,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,7.488671875e-12,1.3035866218e-07,300.000060576,0.00032589665545000005,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,10,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.13330078125e-11,1.30358662089e-07,300.00007594,0.0003258966552225,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,11,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.70995117188e-11,1.30358661945e-07,300.000094695,0.0003258966548625,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,12,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,2.57492675781e-11,1.30358659572e-07,300.000117643,0.00032589664892999996,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,13,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,3.57492675781e-11,1.30358659713e-07,300.000139998,0.0003258966492825,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,14,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,4.57492675781e-11,1.30358660845e-07,300.000159522,0.0003258966521125,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,15,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,5.57492675781e-11,1.30358660196e-07,300.000176978,0.00032589665049,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,16,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,6.57492675781e-11,1.30358659723e-07,300.000192841,0.0003258966493075,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,17,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,7.57492675781e-11,1.30358658488e-07,300.000207433,0.00032589664622,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,18,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,8.57492675781e-11,1.3035866074e-07,300.000220981,0.00032589665185000003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,19,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.57492675781e-11,3.52566966775e-05,300.021116318,0.08814174169375,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,20,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.68746337891e-11,6.5292625396e-05,300.022943161,0.16323156349,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,21,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.8e-11,2.62989190714e-05,300.025169232,0.0657472976785,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,22,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.82e-11,1.23219615352e-05,300.025725675,0.030804903838,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,23,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.84e-11,5.8140319856e-06,300.026290167,0.014535079964,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,24,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.86e-11,3.08962967081e-06,300.02685535,0.007724074177025001,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,25,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.88e-11,2.02574444186e-06,300.027413776,0.0050643611046499995,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,26,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.9e-11,1.62253775189e-06,300.027958874,0.004056344379725,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,27,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.92e-11,1.4655678554e-06,300.028485365,0.0036639196385,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,28,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.94e-11,1.39848155198e-06,300.028989412,0.0034962038799500003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,29,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.96e-11,1.36552611635e-06,300.029468615,0.0034138152908749996,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,30,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,9.98e-11,1.34679079031e-06,300.029921907,0.003366976975775,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,31,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1e-10,1.33453975743e-06,300.030349364,0.003336349393575,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,32,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.002e-10,1.32524988776e-06,300.030751986,0.0033131247194,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,33,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.004e-10,1.3170628539e-06,300.031131456,0.00329265713475,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,34,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.006e-10,1.30903189745e-06,300.031489921,0.0032725797436250004,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,35,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.008e-10,1.3008841647e-06,300.031829795,0.0032522104117499997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,36,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.01e-10,1.29279823296e-06,300.032153605,0.0032319955824,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,37,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.012e-10,1.28511329095e-06,300.032463877,0.003212783227375,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,38,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.014e-10,1.27810261717e-06,300.032763056,0.003195256542925,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,39,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.016e-10,1.27188996341e-06,300.033053458,0.0031797249085249997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,40,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.018e-10,1.26646881252e-06,300.033337246,0.0031661720312999996,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,41,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.02e-10,1.2617514417e-06,300.033616422,0.00315437860425,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,42,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.022e-10,1.25760159444e-06,300.03389283,0.0031440039861,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,43,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.0248e-10,1.25287445409e-06,300.0342789,0.003132186135225,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,44,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.02872e-10,1.24734511245e-06,300.034828395,0.003118362781125,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,45,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.034208e-10,1.23995276014e-06,300.035639891,0.0030998819003500004,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,46,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.0418912e-10,1.22920084636e-06,300.03691055,0.0030730021158999997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,47,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.05264768e-10,1.21603754094e-06,300.03903993,0.00304009385235,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,48,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.067706752e-10,1.20150091851e-06,300.042758807,0.003003752296275,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,49,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.0887894528e-10,1.18375284083e-06,300.049119371,0.002959382102075,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,50,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.11830523392e-10,1.16375589778e-06,300.059066742,0.00290938974445,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,51,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.15962732749e-10,1.14371725802e-06,300.072420463,0.00285929314505,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,52,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.21747825848e-10,1.12849373731e-06,300.086502689,0.002821234343275,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,53,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.29846956188e-10,1.12175760012e-06,300.096713922,0.0028043940003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,54,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.35516347425e-10,1.11784080678e-06,300.099923071,0.0027946020169499998,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,55,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.43453495158e-10,1.11848956738e-06,300.099654018,0.00279622391845,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,56,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.54565501983e-10,1.11773010341e-06,300.094833036,0.0027943252585250003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,57,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.70122311539e-10,1.11193182366e-06,300.085505637,0.0027798295591500003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,58,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.91901844917e-10,1.10365209589e-06,300.073502501,0.002759130239725,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,59,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,2.22393191646e-10,1.09841471188e-06,300.073511733,0.0027460367796999998,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,60,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,2.65081077068e-10,1.09966504022e-06,300.084206625,0.00274916260055,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,61,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,3.24844116657e-10,1.10824988619e-06,300.092274356,0.002770624715475,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,62,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,4e-10,1.12279671684e-06,300.099320741,0.0028069917921,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,63,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,4.1e-10,1.12428307365e-06,300.10013108,0.002810707684125,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,64,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,4.24e-10,1.12672468209e-06,300.101068611,0.0028168117052249997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,65,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,4.436e-10,1.13053768628e-06,300.102075258,0.0028263442157,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,66,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,4.7104e-10,1.13630169042e-06,300.103021554,0.00284075422605,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,67,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,5.09456e-10,1.14491913232e-06,300.103976174,0.0028622978307999997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,68,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,5.632384e-10,1.15778625802e-06,300.104727962,0.00289446564505,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,69,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,6.3853376e-10,1.17721168209e-06,300.104562501,0.002943029205225,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,70,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,7.43947264e-10,1.20723271047e-06,300.100261743,0.0030180817761750003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,71,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,8.915261696e-10,1.25119008107e-06,300.090627557,0.003127975202675,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,72,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.09813663744e-09,1.32153058639e-06,300.109846086,0.003303826465975,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,73,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.38739129242e-09,1.43734919335e-06,300.12495417,0.003593372983375,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,74,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.79234780938e-09,1.62669683186e-06,300.130036777,0.00406674207965,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,75,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,2.35928693314e-09,1.92177005546e-06,300.127055822,0.0048044251386500005,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,76,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,3.15300170639e-09,2.32938336937e-06,300.117613373,0.005823458423425,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,77,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,4.26420238895e-09,2.90355788159e-06,300.104179584,0.007258894703975,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,78,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,5.81988334452e-09,3.94106967623e-06,300.08946308,0.009852674190574999,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,79,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,7.99783668233e-09,6.08992551524e-06,300.075402857,0.0152248137881,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,80,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1e-08,8.70990284628e-06,300.065752038,0.021774757115699997,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,81,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.001e-08,8.72260564425e-06,300.065703904,0.021806514110625,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,82,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.0024e-08,8.74060265154e-06,300.065636514,0.021851506628850003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,83,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.00436e-08,8.76593711427e-06,300.065542255,0.021914842785674998,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,84,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.007104e-08,8.80157951602e-06,300.065410665,0.02200394879005,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,85,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.0109456e-08,8.85176196427e-06,300.065227424,0.022129404910675003,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,86,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.01632384e-08,8.9225190694e-06,300.064973077,0.022306297673499998,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,87,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.023853376e-08,9.02249309759e-06,300.064621471,0.022556232743975,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,88,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.0343947264e-08,9.16414454586e-06,300.064137887,0.02291036136465,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,89,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.04915261696e-08,9.36559809355e-06,300.063476937,0.023413995233875,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,90,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.06981366374e-08,9.65354108558e-06,300.062580289,0.02413385271395,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,91,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.09873912924e-08,1.00682981608e-05,300.061374056,0.025170745402,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,92,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.13923478094e-08,1.06727859314e-05,300.065780642,0.0266819648285,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,93,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.19592869331e-08,1.15643547945e-05,300.073432428,0.02891088698625,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,94,diagnostic_only
cold300,initial_temperature_state,cold300_nonsteady,300 K cold initial state,2500.0,15.0,1.27530017064e-08,1.28880261647e-05,300.085540973,0.03222006541175,raw_transient,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt24_cold300_transient_to60/transient.csv,95,diagnostic_only
