sample_kind,thermal_variant_id,run_id,segment_id,time_s,time_ns,dt_s,collector_inner_voltage_v,ic_a_um,tmax_k,tpre_k,delta_t_k,power_w_um,cumulative_port_energy_j_um,d_log_ic_dt_s_inv,d_delta_t_dt_k_s,left_source_row,left_source_time_s,right_source_row,right_source_time_s,diagnostic_only
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,7.300000000000001e-09,7.300000000000001,1e-10,2500.0,4.927239725777683e-06,324.651294462715,324.633215689,0.018078773714989893,0.01231809931444421,4.715550922853568e-11,177557586.29985684,5010109.634042691,77,5.81988334452e-09,78,7.99783668233e-09,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,7.400000000000001e-09,7.400000000000001,1e-10,2500.0,5.014717412312316e-06,324.65179547367836,324.633215689,0.01857978467836574,0.012536793530780792,4.8398253870796924e-11,174459603.8200896,5010109.633758475,77,5.81988334452e-09,78,7.99783668233e-09,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,7.5e-09,7.499999999999999,1e-10,2500.0,5.102195098846947e-06,324.65229648464174,324.633215689,0.019080795641741588,0.012755487747117369,4.966286793469183e-11,171467883.61698917,5010109.634042691,77,5.81988334452e-09,78,7.99783668233e-09,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,7.6e-09,7.6000000000000005,1e-10,2500.0,5.18967278538158e-06,324.65279749560517,324.633215689,0.01958180660517428,0.012974181963453952,5.0949351420220394e-11,168577050.09535095,5010109.634042691,77,5.81988334452e-09,78,7.99783668233e-09,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,7.7e-09,7.699999999999999,1e-10,2500.0,5.277150471916212e-06,324.65329850656855,324.633215689,0.020082817568550126,0.013192876179790532,5.225770432738262e-11,165782084.26725638,5010109.633758475,77,5.81988334452e-09,78,7.99783668233e-09,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,7.8e-09,7.800000000000001,1e-10,2500.0,5.364628158450846e-06,324.6537995175319,324.633215689,0.020583828531925974,0.013411570396127115,5.35879266561785e-11,163078294.6610232,5010109.634042691,77,5.81988334452e-09,78,7.99783668233e-09,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,7.900000000000001e-09,7.900000000000001,1e-10,2500.0,5.452105844985479e-06,324.65430052849536,324.633215689,0.021084839495358665,0.013630264612463699,5.494001840660804e-11,161011835.18996364,5038877.517336004,77,5.81988334452e-09,78,7.99783668233e-09,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8e-09,8.0,1e-10,2500.0,5.5401935221717375e-06,324.6548072930354,324.633215689,0.021591604035393175,0.013850483805429345,5.6314055827502695e-11,183458496.47617206,6368681.441415447,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.1e-09,8.1,1e-10,2500.0,5.65586820723715e-06,324.65557426478364,324.633215689,0.022358575783641754,0.014139670518092874,5.7713563543678806e-11,204550059.19398415,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.2e-09,8.200000000000001,1e-10,2500.0,5.771542892302564e-06,324.65634123653183,324.633215689,0.02312554753183349,0.01442885723075641,5.914198993112127e-11,200449307.01605067,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.3e-09,8.3,1e-10,2500.0,5.887217577367976e-06,324.6571082082801,324.633215689,0.02389251928008207,0.014718043943419941,6.059933498983009e-11,196509765.16676798,7669717.4824857935,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.4e-09,8.4,1e-10,2500.0,6.00289226243339e-06,324.6578751800283,324.633215689,0.02465949102833065,0.015007230656083476,6.208559871980526e-11,192722109.405965,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.5e-09,8.5,1e-10,2500.0,6.118566947498803e-06,324.6586421517765,324.633215689,0.025426462776522385,0.015296417368747008,6.360078112104679e-11,189077721.0488892,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.600000000000001e-09,8.600000000000001,1e-10,2500.0,6.234241632564217e-06,324.65940912352477,324.633215689,0.026193434524770964,0.015585604081410543,6.514488219355466e-11,185568621.46194676,7669717.4824857935,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.7e-09,8.7,1e-10,2500.0,6.349916317629629e-06,324.660176095273,324.633215689,0.026960406273019544,0.015874790794074074,6.671790193732889e-11,182187413.72388434,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.800000000000001e-09,8.8,1e-10,2500.0,6.465591002695044e-06,324.6609430670212,324.633215689,0.02772737802121128,0.01616397750673761,6.831984035236947e-11,178927230.5543843,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,8.9e-09,8.9,1e-10,2500.0,6.581265687760456e-06,324.66171003876946,324.633215689,0.02849434976945986,0.01645316421940114,6.99506974386764e-11,175781687.73813906,7669717.4824857935,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.000000000000001e-09,9.000000000000002,1e-10,2500.0,6.69694037282587e-06,324.6624770105177,324.633215689,0.02926132151770844,0.016742350932064675,7.161047319624969e-11,172744842.3794442,7669717.4824857935,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.1e-09,9.1,1e-10,2500.0,6.8126150578912825e-06,324.66324398226595,324.633215689,0.030028293265957018,0.017031537644728208,7.329916762508934e-11,169811155.41274682,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.200000000000001e-09,9.200000000000001,1e-10,2500.0,6.928289742956697e-06,324.66401095401415,324.633215689,0.030795265014148754,0.01732072435739174,7.501678072519534e-11,166975457.87125456,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.3e-09,9.3,1e-10,2500.0,7.043964428022108e-06,324.6647779257624,324.633215689,0.03156223676239733,0.017609911070055273,7.676331249656769e-11,164232920.4813908,7669717.4824857935,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.4e-09,9.4,1e-10,2500.0,7.159639113087521e-06,324.66554489751064,324.633215689,0.03232920851064591,0.017899097782718802,7.85387629392064e-11,161579026.2065442,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.5e-09,9.5,1e-10,2500.0,7.275313798152935e-06,324.66631186925883,324.633215689,0.03309618025883765,0.01818828449538234,8.034313205311146e-11,159009545.4117879,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.6e-09,9.6,1e-10,2500.0,7.390988483218348e-06,324.6670788410071,324.633215689,0.03386315200708623,0.018477471208045868,8.217641983828286e-11,156520513.36211947,7669717.4824857935,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.700000000000001e-09,9.700000000000001,1e-10,2500.0,7.506663168283762e-06,324.66784581275533,324.633215689,0.03463012375533481,0.018766657920709404,8.403862629472062e-11,154108209.8022972,7669717.4824857935,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.8e-09,9.8,1e-10,2500.0,7.622337853349175e-06,324.6686127845036,324.633215689,0.03539709550358339,0.019055844633372936,8.592975142242474e-11,151769140.39720657,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,9.900000000000001e-09,9.9,1e-10,2500.0,7.738012538414588e-06,324.6693797562518,324.633215689,0.03616406725177512,0.019345031346036472,8.78497952213952e-11,149500019.8376939,7669717.482201576,78,7.99783668233e-09,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,early_growth_0p1ns,1e-08,10.0,1e-10,2500.0,7.85368722348e-06,324.670146728,324.633215689,0.0369310390000237,0.0196342180587,8.979875769163203e-11,NA,NA,79,1e-08,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1e-08,10.0,0.0,2500.0,7.85368722348e-06,324.670146728,324.633215689,0.0369310390000237,0.0196342180587,8.979875769163203e-11,NA,NA,79,1e-08,79,1e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.05e-08,10.5,5e-10,2500.0,8.445035988489396e-06,324.6741953144403,324.633215689,0.04097962544028633,0.02111258997122349,9.99854596991129e-11,144480481.74451953,8533966.361255806,88,1.04915261696e-08,89,1.06981366374e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.1000000000000001e-08,11.000000000000002,5e-10,2500.0,9.074457631646438e-06,324.6786806943613,324.633215689,0.04546500536127951,0.022686144079116094,1.1093514321169779e-10,142971699.67349178,9473449.870085914,90,1.09873912924e-08,91,1.13923478094e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.15e-08,11.5,5e-10,2500.0,9.743013961684242e-06,324.68366876431037,324.633215689,0.05045307531037224,0.024357534904210606,1.2269606295752945e-10,140534528.73824134,10406538.095764972,91,1.13923478094e-08,92,1.19592869331e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.2e-08,12.0,5e-10,2500.0,1.0443691814205848e-05,324.68908723245704,324.633215689,0.05587154345704448,0.02610922953551462,1.3531275406746076e-10,138065630.63759112,11490922.20964576,92,1.19592869331e-08,93,1.27530017064e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.25e-08,12.5,5e-10,2500.0,1.118547589981901e-05,324.69515968652,324.633215689,0.061943997520018,0.027963689749547528,1.488309838887263e-10,135033283.97754186,12667975.993622348,92,1.19592869331e-08,93,1.27530017064e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.3e-08,13.0,5e-10,2500.0,1.1953587302097461e-05,324.70175520845066,324.633215689,0.06853951945066683,0.029883968255243653,1.6329289838992412e-10,130810490.26440893,13726825.145965904,93,1.27530017064e-08,94,1.38642023889e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.35e-08,13.5,5e-10,2500.0,1.2748665919186053e-05,324.708886511666,324.633215689,0.0756708226659839,0.03187166479796513,1.7873180665322632e-10,126118788.9992783,14673847.151414065,93,1.27530017064e-08,94,1.38642023889e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.4e-08,14.0,5e-10,2500.0,1.3560351648715667e-05,324.7164290556021,324.633215689,0.0832133666020809,0.033900879121789164,1.951749426331649e-10,122952080.3304105,16188014.880242461,94,1.38642023889e-08,95,1.54198833445e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.45e-08,14.5,5e-10,2500.0,1.4416576821721187e-05,324.7250745265462,324.633215689,0.09185883754622637,0.036041442054302965,2.1266052292718793e-10,118923384.13264625,17290941.888290945,94,1.38642023889e-08,95,1.54198833445e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.5000000000000002e-08,15.000000000000002,5e-10,2500.0,1.5272801994726708e-05,324.73371999749037,324.633215689,0.10050430849037184,0.038182004986816766,2.3121638468746788e-10,113185545.73846029,17643734.28881072,94,1.38642023889e-08,95,1.54198833445e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.55e-08,15.5,5e-10,2500.0,1.614425499323636e-05,324.74271826083503,324.633215689,0.10950257183503709,0.040360637483090905,2.508520453049448e-10,112742578.297512,19845476.225668788,95,1.54198833445e-08,96,1.75978366823e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.6e-08,16.0,5e-10,2500.0,1.7095515495719294e-05,324.75356547371604,324.633215689,0.12034978471604063,0.042738788739298234,2.716269018605421e-10,111402795.35779206,21694425.762007084,95,1.54198833445e-08,96,1.75978366823e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.6500000000000002e-08,16.500000000000004,5e-10,2500.0,1.8046775998202222e-05,324.76441268659704,324.633215689,0.13119699759704417,0.04511693999550556,2.9359083404424307e-10,105519454.35477883,21694425.762007084,95,1.54198833445e-08,96,1.75978366823e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.7e-08,17.0,5e-10,2500.0,1.8998036500685148e-05,324.77525989947804,324.633215689,0.14204421047804772,0.04749509125171287,3.167438418560477e-10,100226851.01129268,21694425.762007084,95,1.54198833445e-08,96,1.75978366823e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.75e-08,17.5,5e-10,2500.0,1.9949297003168077e-05,324.78610711235905,324.633215689,0.15289142335905126,0.04987324250792019,3.4108592529595597e-10,102393601.73559397,24616107.02277994,95,1.54198833445e-08,96,1.75978366823e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.8000000000000002e-08,18.000000000000004,5e-10,2500.0,2.1046393883238872e-05,324.7998760065008,324.633215689,0.16666031750082766,0.05261598470809718,3.667082320999603e-10,105950604.17694667,28248563.206886955,96,1.75978366823e-08,97,2.06469713553e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.85e-08,18.5,5e-10,2500.0,2.217896925354951e-05,324.81435567556593,324.633215689,0.18113998656593822,0.05544742313387378,3.9372408406045306e-10,102219481.7894686,28959338.13022111,96,1.75978366823e-08,97,2.06469713553e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.9e-08,19.0,5e-10,2500.0,2.3311544623860158e-05,324.82883534463105,324.633215689,0.19561965563104877,0.0582788615596504,4.2215565523383413e-10,97245187.00680384,28959338.13022111,96,1.75978366823e-08,97,2.06469713553e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,1.9500000000000003e-08,19.500000000000004,5e-10,2500.0,2.4444119994170807e-05,324.84331501369616,324.633215689,0.21009932469615933,0.06111029998542702,4.5200294562010347e-10,92732884.26976833,28959338.13022111,96,1.75978366823e-08,97,2.06469713553e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2e-08,20.0,5e-10,2500.0,2.5576695364481447e-05,324.85779468276127,324.633215689,0.22457899376126988,0.06394173841120361,4.832659552192612e-10,88621027.70902246,28959338.13022111,96,1.75978366823e-08,97,2.06469713553e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.05e-08,20.5,5e-10,2500.0,2.6709270734792093e-05,324.8722743518264,324.633215689,0.23905866282638044,0.06677317683698024,5.159446840313072e-10,88587777.59384039,30924126.87368551,96,1.75978366823e-08,97,2.06469713553e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.1000000000000003e-08,21.000000000000004,5e-10,2500.0,2.7945868667732073e-05,324.88871880963495,324.633215689,0.2555031206349554,0.06986467166933018,5.501041461578848e-10,90040227.24140981,33706887.95121168,97,2.06469713553e-08,98,2.27813656263e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.15e-08,21.5,5e-10,2500.0,2.9225772823101682e-05,324.9059812397776,324.633215689,0.2727655507775921,0.0730644320577542,5.858364220896559e-10,87643419.58917753,34524860.2853303,97,2.06469713553e-08,98,2.27813656263e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.2000000000000002e-08,22.000000000000004,5e-10,2500.0,3.05056769784713e-05,324.9232436699203,324.633215689,0.2900279809202857,0.07626419244617824,6.23168578215639e-10,83961812.58175872,34524860.2853303,97,2.06469713553e-08,98,2.27813656263e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.2500000000000003e-08,22.500000000000004,5e-10,2500.0,3.1785581133840913e-05,324.9405061000629,324.633215689,0.30729041106292243,0.0794639528346023,6.621006145358341e-10,82173255.95257917,35376926.00758646,97,2.06469713553e-08,98,2.27813656263e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.3e-08,23.0,5e-10,2500.0,3.311830175494589e-05,324.95862059592787,324.633215689,0.32540490692787216,0.08279575438736474,7.026655413413259e-10,82496933.86965084,37325534.79198941,98,2.27813656263e-08,99,2.42754416161e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.35e-08,23.5,5e-10,2500.0,3.4518993105946136e-05,324.9778316348549,324.633215689,0.34461594585491184,0.08629748276486535,7.449388506293834e-10,81199406.10173869,38422077.85407936,98,2.27813656263e-08,99,2.42754416161e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.4000000000000003e-08,24.000000000000004,5e-10,2500.0,3.59196844569464e-05,324.99704267378195,324.633215689,0.3638269847819515,0.08979921114236601,7.889630241061912e-10,80756978.28788008,39730958.02064108,98,2.27813656263e-08,99,2.42754416161e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.45e-08,24.5,5e-10,2500.0,3.7422295967277625e-05,325.01756259287555,324.633215689,0.3843469038755529,0.09355573991819408,8.348017618713313e-10,83555419.40378685,42645300.70480532,99,2.42754416161e-08,100,2.63671480017e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.5000000000000002e-08,25.000000000000004,5e-10,2500.0,3.904992197455945e-05,325.03968797448675,324.633215689,0.40647228548675685,0.09762480493639862,8.825968980849795e-10,83409617.94571732,44250763.22240784,99,2.42754416161e-08,100,2.63671480017e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.55e-08,25.5,5e-10,2500.0,4.067754798184125e-05,325.06181335609796,324.633215689,0.42859766709796077,0.10169386995460314,9.3242656680773e-10,80068516.9068771,44250763.22246468,99,2.42754416161e-08,100,2.63671480017e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.6e-08,26.0,5e-10,2500.0,4.230517398912307e-05,325.0839387377092,324.633215689,0.45072304870922153,0.10576293497280767,9.842907680395826e-10,79718776.48382807,45425522.72329203,99,2.42754416161e-08,100,2.63671480017e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.6500000000000002e-08,26.500000000000004,5e-10,2500.0,4.405307117171463e-05,325.10723887882125,324.633215689,0.4740231898212528,0.11013267792928658,1.0382646712651062e-09,86626680.85109359,49846831.83357674,100,2.63671480017e-08,101,2.92955369416e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.7e-08,27.0,5e-10,2500.0,4.613334816222874e-05,325.1337855695428,324.633215689,0.5005698805427983,0.11533337040557186,1.0946311833488207e-09,90246590.5461316,53093381.443147786,100,2.63671480017e-08,101,2.92955369416e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.75e-08,27.5,5e-10,2500.0,4.821362515274286e-05,325.1603322602644,324.633215689,0.5271165712644006,0.12053406288185717,1.153598041670678e-09,86347764.04944766,53093381.443147786,100,2.63671480017e-08,101,2.92955369416e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.8000000000000003e-08,28.000000000000004,5e-10,2500.0,5.0293902143256983e-05,325.18687895098594,324.633215689,0.5536632619859461,0.12573475535814246,1.215165246230678e-09,82772044.62820719,53093381.443147786,100,2.63671480017e-08,101,2.92955369416e-08,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,late_growth_0p5ns,2.85e-08,28.5,5e-10,2500.0,5.2374179133771093e-05,325.21342564170754,324.633215689,0.5802099527075484,0.13093544783442773,1.2793327970288204e-09,79480844.85975392,53093381.443147786,100,2.63671480017e-08,101,2.92955369416e-08,True
